run_id,skew,row_bytes,cores,exec_mem,partitions,aqe,codec,rep,wall_seconds,actual_size_skew,actual_time_skew,aqe_read_coalesced,aqe_read_skewed,aqe_split_detected,aqe_updates,avg_write_mbps,cgroup_write_mbps,cgroup_written_bytes,cpu_ms_total,delta_ctxt,delta_pgpgout_kb,delta_psi_cpu_some_us,delta_psi_io_full_us,delta_psi_mem_full_us,dirty_bg_threshold_pages,dirty_threshold_pages,dropped_caches,error,fetch_wait_ms_total,gc_ms_max_task,gc_ms_total,input,io_cap_applied,io_cap_mbps,n_reduce_tasks,n_samples,n_tasks_total,peak_dirty_kb,peak_exec_mem_max,peak_nr_dirty_pages,peak_procs_blocked,peak_writeback_kb,peak_writeback_pages,record_skew,reduce_stage_id,remote_to_disk_total,run_dir,run_ms_total,shuffle_compress,skew_mode,smj_skew,spill_disk_all_stages,spill_disk_max_task,spill_disk_total,spill_mem_total,sr_bytes_max,sr_bytes_median,sr_records_max,sw_bytes_all_stages,tag,task_ms_max,task_ms_p50,task_ms_p90,task_ms_p99,task_ms_sum,total_written_bytes,vm_dirty_background_ratio,vm_dirty_ratio,workload
s8_rec32_rb64_c4_m1500m_p200_aqe0_join_rep0,1.0,64,4,1500m,200,False,lz4,0,19.975,1.6903004181400492,3.5753424657534247,False,False,False,0,,,,14444,437582,2050116,94435,3566727,1,1586705,3177289,True,,0,11,296,/data/spark-skew-data/rec32_rb64_cb2048_p200_g8,,0,200,113,312,6060120,134283072,1515030,3,8192,2048,32.0,3,0,/home/ubuntu/spark-skew/results/s8/s8_rec32_rb64_c4_m1500m_p200_aqe0_join_rep0_433c4a,14862,True,record,False,0,0,0,0,67943892,40196341.0,663825,8096436780,s8,261,73.0,93,258,15760,8096436780,10,20,join
s8_rec32_rb64_c4_m1500m_p200_aqe0_join_rep1,1.0,64,4,1500m,200,False,lz4,1,19.96,1.6903004181400492,3.945945945945946,False,False,False,0,,,,14631,507686,5358568,85263,4257319,0,1584638,3173150,True,,0,12,503,/data/spark-skew-data/rec32_rb64_cb2048_p200_g8,,0,200,113,312,6004664,134283072,1501166,2,16384,4096,32.0,3,0,/home/ubuntu/spark-skew/results/s8/s8_rec32_rb64_c4_m1500m_p200_aqe0_join_rep1_d0461d,15293,True,record,False,0,0,0,0,67943892,40196341.0,663825,8096436780,s8,292,74.0,100,288,16252,8096436780,10,20,join
s8_rec32_rb64_c4_m1500m_p200_aqe0_join_rep2,1.0,64,4,1500m,200,False,lz4,2,19.85,1.6903004181400492,3.9178082191780823,False,False,False,0,,,,14303,434341,2132784,82400,3633558,1,1590235,3184359,True,,0,14,317,/data/spark-skew-data/rec32_rb64_cb2048_p200_g8,,0,200,113,312,6045676,134283072,1511419,4,8192,2048,32.0,3,0,/home/ubuntu/spark-skew/results/s8/s8_rec32_rb64_c4_m1500m_p200_aqe0_join_rep2_5ac700,14752,True,record,False,0,0,0,0,67943892,40196341.0,663825,8096436780,s8,286,73.0,90,276,15681,8096436780,10,20,join
s8_rec32_rb64_c4_m1500m_p200_aqe0_sort_rep0,1.0,64,4,1500m,200,False,lz4,0,19.42,1.6903160347304298,11.405797101449275,False,False,False,0,,,,14630,440067,5279500,75836,4386112,0,1584555,3172986,True,,0,13,146,/data/spark-skew-data/rec32_rb64_cb2048_p200_g8,,0,200,111,308,6019944,109051728,1504986,3,16384,4096,32.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_rec32_rb64_c4_m1500m_p200_aqe0_sort_rep0_ee7fb4,14867,True,record,False,0,0,0,0,67943050,40195471.5,663779,8096259540,s8,787,69.0,86,321,15536,8096259540,10,20,sort
s8_rec32_rb64_c4_m1500m_p200_aqe0_sort_rep1,1.0,64,4,1500m,200,False,lz4,1,19.6,1.6903160347304298,11.382352941176471,False,False,False,0,,,,14566,459226,5358340,79502,4602433,1,1585688,3175253,True,,0,17,172,/data/spark-skew-data/rec32_rb64_cb2048_p200_g8,,0,200,111,308,6047936,109051728,1511984,3,16384,4096,32.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_rec32_rb64_c4_m1500m_p200_aqe0_sort_rep1_f995f9,14822,True,record,False,0,0,0,0,67943050,40195471.5,663779,8096259540,s8,774,68.0,84,321,15480,8096259540,10,20,sort
s8_rec32_rb64_c4_m1500m_p200_aqe0_sort_rep2,1.0,64,4,1500m,200,False,lz4,2,19.675,1.6903160347304298,12.2,False,False,False,0,,,,14835,442540,5279632,79819,4576897,0,1586887,3177655,True,,0,15,180,/data/spark-skew-data/rec32_rb64_cb2048_p200_g8,,0,200,113,308,6065680,109051728,1516420,4,16232,4058,32.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_rec32_rb64_c4_m1500m_p200_aqe0_sort_rep2_d02fca,15104,True,record,False,0,0,0,0,67943050,40195471.5,663779,8096259540,s8,854,70.0,87,328,15766,8096259540,10,20,sort
s8_rec8_rb64_c4_m1500m_p200_aqe0_agg_rep0,1.0,64,4,1500m,200,False,lz4,0,17.473,6.543482157081408,6.814814814814815,False,False,False,0,,,,2339,375564,1192,66608,3542753,1,1590868,3185626,True,,0,10,90,/data/spark-skew-data/rec8_rb64_cb2048_p200_g8,,0,200,101,307,68292,0,17073,3,0,0,8.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_rec8_rb64_c4_m1500m_p200_aqe0_agg_rep0_037e80,2449,True,record,False,0,0,0,0,1971525,301296.0,7088,61880186,s8,92,13.5,21,91,3196,61880186,10,20,agg
s8_rec8_rb64_c4_m1500m_p200_aqe0_agg_rep1,1.0,64,4,1500m,200,False,lz4,1,17.462,6.543482157081408,7.2,False,False,False,0,,,,2167,373374,1200,70855,3548744,2,1589281,3182448,True,,0,10,108,/data/spark-skew-data/rec8_rb64_cb2048_p200_g8,,0,200,101,307,68772,0,17193,2,0,0,8.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_rec8_rb64_c4_m1500m_p200_aqe0_agg_rep1_cec12b,2320,True,record,False,0,0,0,0,1971525,301296.0,7088,61880186,s8,90,12.5,20,89,3003,61880186,10,20,agg
s8_rec8_rb64_c4_m1500m_p200_aqe0_agg_rep2,1.0,64,4,1500m,200,False,lz4,2,17.341,6.543482157081408,6.923076923076923,False,False,False,0,,,,2161,376084,1196,62118,3636341,0,1588989,3181863,True,,0,7,68,/data/spark-skew-data/rec8_rb64_cb2048_p200_g8,,0,200,101,307,68108,0,17027,4,0,0,8.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_rec8_rb64_c4_m1500m_p200_aqe0_agg_rep2_d997dc,2243,True,record,False,0,0,0,0,1971525,301296.0,7088,61880186,s8,90,13.0,18,89,2889,61880186,10,20,agg
s8_rec8_rb64_c4_m1500m_p200_aqe0_join_rep0,1.0,64,4,1500m,200,False,lz4,0,19.684,1.4370850962637076,3.4594594594594597,False,False,False,0,,,,14149,427863,1898384,90478,3524261,0,1590579,3185047,True,,0,13,334,/data/spark-skew-data/rec8_rb64_cb2048_p200_g8,,0,200,113,311,6054408,76611440,1513705,2,14336,2304,8.0,3,0,/home/ubuntu/spark-skew/results/s8/s8_rec8_rb64_c4_m1500m_p200_aqe0_join_rep0_dda3e6,14602,True,record,False,0,0,0,0,57926884,40308597.0,164950,8096572964,s8,256,74.0,91,249,15502,8096572964,10,20,join
s8_rec8_rb64_c4_m1500m_p200_aqe0_join_rep1,1.0,64,4,1500m,200,False,lz4,1,19.796,1.4370850962637076,3.7241379310344827,False,False,False,0,,,,14365,433060,2135524,94086,3763468,0,1580761,3165387,True,,0,10,305,/data/spark-skew-data/rec8_rb64_cb2048_p200_g8,,0,200,113,311,6055680,76611440,1513920,3,8232,2058,8.0,3,0,/home/ubuntu/spark-skew/results/s8/s8_rec8_rb64_c4_m1500m_p200_aqe0_join_rep1_47ab86,14778,True,record,False,0,0,0,0,57926884,40308597.0,164950,8096572964,s8,270,72.5,97,259,15681,8096572964,10,20,join
s8_rec8_rb64_c4_m1500m_p200_aqe0_join_rep2,1.0,64,4,1500m,200,False,lz4,2,19.814,1.4370850962637076,3.7027027027027026,False,False,False,0,,,,14453,519056,5295900,96384,4524193,0,1586192,3176263,True,,0,13,377,/data/spark-skew-data/rec8_rb64_cb2048_p200_g8,,0,200,113,311,5995076,76611440,1498769,3,16384,4096,8.0,3,0,/home/ubuntu/spark-skew/results/s8/s8_rec8_rb64_c4_m1500m_p200_aqe0_join_rep2_3a8594,14963,True,record,False,0,0,0,0,57926884,40308597.0,164950,8096572964,s8,274,74.0,96,267,15879,8096572964,10,20,join
s8_rec8_rb64_c4_m1500m_p200_aqe0_sort_rep0,1.0,64,4,1500m,200,False,lz4,0,18.808,1.4370886575037007,4.447761194029851,False,False,False,0,,,,13883,421718,4902224,76309,4479358,1,1586769,3177418,True,,0,18,132,/data/spark-skew-data/rec8_rb64_cb2048_p200_g8,,0,200,109,307,6049336,68157312,1512334,2,16696,4174,8.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_rec8_rb64_c4_m1500m_p200_aqe0_sort_rep0_54534b,14093,True,record,False,0,0,0,0,57925778,40307727.5,164904,8096395724,s8,298,67.0,85,294,14732,8096395724,10,20,sort
s8_rec8_rb64_c4_m1500m_p200_aqe0_sort_rep1,1.0,64,4,1500m,200,False,lz4,1,18.886,1.4370886575037007,4.626865671641791,False,False,False,0,,,,13969,469176,5216656,71910,4541641,0,1592847,3189589,True,,0,9,120,/data/spark-skew-data/rec8_rb64_cb2048_p200_g8,,0,200,111,307,6035480,68157312,1508870,3,16384,4096,8.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_rec8_rb64_c4_m1500m_p200_aqe0_sort_rep1_bd2202,14177,True,record,False,0,0,0,0,57925778,40307727.5,164904,8096395724,s8,310,67.0,87,308,14821,8096395724,10,20,sort
s8_rec8_rb64_c4_m1500m_p200_aqe0_sort_rep2,1.0,64,4,1500m,200,False,lz4,2,18.99,1.4370886575037007,4.906474820143885,False,False,False,0,,,,14383,470930,5058752,73357,4323413,0,1586127,3176132,True,,0,10,92,/data/spark-skew-data/rec8_rb64_cb2048_p200_g8,,0,200,109,307,6059388,68157312,1514847,3,16124,4031,8.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_rec8_rb64_c4_m1500m_p200_aqe0_sort_rep2_d01cc2,14574,True,record,False,0,0,0,0,57925778,40307727.5,164904,8096395724,s8,341,69.5,84,340,15212,8096395724,10,20,sort
